Year,Month,Council,Applications,Assessments,pop
2010,11,South Ayrshire,85,65,112600
2010,12,South Ayrshire,45,30,112600
2011,1,South Ayrshire,80,45,112980
2011,2,South Ayrshire,80,70,112980
2011,3,South Ayrshire,95,70,112980
2011,4,South Ayrshire,65,45,112980
2011,5,South Ayrshire,75,55,112980
2011,6,South Ayrshire,90,55,112980
2011,7,South Ayrshire,85,70,112980
2011,8,South Ayrshire,90,70,112980
2011,9,South Ayrshire,70,45,112980
2011,10,South Ayrshire,80,55,112980
2011,11,South Ayrshire,70,65,112980
2011,12,South Ayrshire,50,45,112980
2012,1,South Ayrshire,90,55,112920
2012,2,South Ayrshire,90,65,112920
2012,3,South Ayrshire,95,70,112920
2012,4,South Ayrshire,75,65,112920
2012,5,South Ayrshire,75,55,112920
2012,6,South Ayrshire,75,55,112920
2012,7,South Ayrshire,85,60,112920
2012,8,South Ayrshire,85,65,112920
2012,9,South Ayrshire,65,55,112920
2012,10,South Ayrshire,80,55,112920
2012,11,South Ayrshire,60,50,112920
2012,12,South Ayrshire,50,35,112920
2013,1,South Ayrshire,90,65,112870
2013,2,South Ayrshire,60,50,112870
2013,3,South Ayrshire,60,45,112870
2013,4,South Ayrshire,75,45,112870
2013,5,South Ayrshire,70,65,112870
2013,6,South Ayrshire,50,35,112870
2013,7,South Ayrshire,80,65,112870
2013,8,South Ayrshire,65,50,112870
2013,9,South Ayrshire,65,50,112870
2013,10,South Ayrshire,55,40,112870
2013,11,South Ayrshire,70,60,112870
2013,12,South Ayrshire,35,35,112870
2014,1,South Ayrshire,65,35,112530
2014,2,South Ayrshire,60,45,112530
2014,3,South Ayrshire,50,45,112530
2014,4,South Ayrshire,60,50,112530
2014,5,South Ayrshire,50,50,112530
2014,6,South Ayrshire,55,40,112530
2014,7,South Ayrshire,80,55,112530
2014,8,South Ayrshire,45,50,112530
2014,9,South Ayrshire,60,50,112530
2014,10,South Ayrshire,50,45,112530
2014,11,South Ayrshire,45,40,112530
2014,12,South Ayrshire,45,45,112530
2015,1,South Ayrshire,75,35,112400
2015,2,South Ayrshire,70,65,112400
2015,3,South Ayrshire,70,70,112400
2015,4,South Ayrshire,60,50,112400
2015,5,South Ayrshire,50,40,112400
2015,6,South Ayrshire,60,45,112400
2015,7,South Ayrshire,70,65,112400
2015,8,South Ayrshire,70,55,112400
2015,9,South Ayrshire,55,45,112400
2015,10,South Ayrshire,50,55,112400
2015,11,South Ayrshire,70,45,112400
2015,12,South Ayrshire,40,55,112400
2016,1,South Ayrshire,70,35,112470
2016,2,South Ayrshire,70,65,112470
2016,3,South Ayrshire,70,60,112470
2016,4,South Ayrshire,65,50,112470
2016,5,South Ayrshire,45,55,112470
2016,6,South Ayrshire,65,45,112470
2016,7,South Ayrshire,65,65,112470
2016,8,South Ayrshire,60,55,112470
2016,9,South Ayrshire,65,55,112470
2016,10,South Ayrshire,65,55,112470
2016,11,South Ayrshire,65,65,112470
2016,12,South Ayrshire,45,50,112470
2017,1,South Ayrshire,50,25,112680
2017,2,South Ayrshire,60,40,112680
2017,3,South Ayrshire,75,65,112680
2017,4,South Ayrshire,50,35,112680
2017,5,South Ayrshire,65,40,112680
2017,6,South Ayrshire,75,50,112680
2017,7,South Ayrshire,65,60,112680
2017,8,South Ayrshire,75,55,112680
2017,9,South Ayrshire,55,65,112680
2017,10,South Ayrshire,55,40,112680
2017,11,South Ayrshire,55,60,112680
2017,12,South Ayrshire,55,35,112680
2018,1,South Ayrshire,80,45,112550
2018,2,South Ayrshire,75,70,112550
2018,3,South Ayrshire,55,70,112550
2018,4,South Ayrshire,65,40,112550
2018,5,South Ayrshire,65,55,112550
2018,6,South Ayrshire,85,40,112550
2018,7,South Ayrshire,75,75,112550
2018,8,South Ayrshire,90,60,112550
2018,9,South Ayrshire,75,55,112550
2018,10,South Ayrshire,85,65,112550
2018,11,South Ayrshire,55,60,112550
2018,12,South Ayrshire,45,35,112550
2019,1,South Ayrshire,80,50,NA
2019,2,South Ayrshire,85,35,NA
2019,3,South Ayrshire,70,60,NA
2002,4,South Lanarkshire,220,175,302770
2002,5,South Lanarkshire,230,175,302770
2002,6,South Lanarkshire,185,110,302770
2002,7,South Lanarkshire,220,170,302770
2002,8,South Lanarkshire,195,130,302770
2002,9,South Lanarkshire,175,120,302770
2002,10,South Lanarkshire,215,135,302770
2002,11,South Lanarkshire,165,125,302770
2002,12,South Lanarkshire,140,105,302770
2003,1,South Lanarkshire,195,135,303480
2003,2,South Lanarkshire,195,130,303480
2003,3,South Lanarkshire,230,140,303480
2003,4,South Lanarkshire,195,140,303480
2003,5,South Lanarkshire,185,130,303480
2003,6,South Lanarkshire,205,145,303480
2003,7,South Lanarkshire,255,165,303480
2003,8,South Lanarkshire,210,155,303480
2003,9,South Lanarkshire,215,155,303480
2003,10,South Lanarkshire,260,155,303480
2003,11,South Lanarkshire,170,135,303480
2003,12,South Lanarkshire,115,120,303480
2004,1,South Lanarkshire,245,120,305660
2004,2,South Lanarkshire,200,130,305660
2004,3,South Lanarkshire,240,155,305660
2004,4,South Lanarkshire,190,125,305660
2004,5,South Lanarkshire,190,120,305660
2004,6,South Lanarkshire,205,145,305660
2004,7,South Lanarkshire,215,150,305660
2004,8,South Lanarkshire,210,125,305660
2004,9,South Lanarkshire,200,140,305660
2004,10,South Lanarkshire,165,115,305660
2004,11,South Lanarkshire,190,110,305660
2004,12,South Lanarkshire,135,105,305660
2005,1,South Lanarkshire,215,120,306850
2005,2,South Lanarkshire,170,130,306850
2005,3,South Lanarkshire,200,135,306850
2005,4,South Lanarkshire,180,145,306850
2005,5,South Lanarkshire,185,120,306850
2005,6,South Lanarkshire,210,150,306850
2005,7,South Lanarkshire,180,130,306850
2005,8,South Lanarkshire,230,155,306850
2005,9,South Lanarkshire,200,145,306850
2005,10,South Lanarkshire,200,160,306850
2005,11,South Lanarkshire,200,160,306850
2005,12,South Lanarkshire,130,125,306850
2006,1,South Lanarkshire,240,120,308450
2006,2,South Lanarkshire,225,185,308450
2006,3,South Lanarkshire,225,180,308450
2006,4,South Lanarkshire,215,155,308450
2006,5,South Lanarkshire,175,160,308450
2006,6,South Lanarkshire,185,150,308450
2006,7,South Lanarkshire,175,140,308450
2006,8,South Lanarkshire,230,175,308450
2006,9,South Lanarkshire,220,140,308450
2006,10,South Lanarkshire,200,170,308450
2006,11,South Lanarkshire,185,150,308450
2006,12,South Lanarkshire,125,115,308450
2007,1,South Lanarkshire,225,160,310370
2007,2,South Lanarkshire,225,170,310370
2007,3,South Lanarkshire,250,195,310370
2007,4,South Lanarkshire,200,155,310370
2007,5,South Lanarkshire,230,185,310370
2007,6,South Lanarkshire,260,200,310370
2007,7,South Lanarkshire,250,210,310370
2007,8,South Lanarkshire,260,215,310370
2007,9,South Lanarkshire,200,155,310370
2007,10,South Lanarkshire,235,195,310370
2007,11,South Lanarkshire,225,170,310370
2007,12,South Lanarkshire,140,135,310370
2008,1,South Lanarkshire,260,145,311310
2008,2,South Lanarkshire,265,210,311310
2008,3,South Lanarkshire,220,195,311310
2008,4,South Lanarkshire,285,230,311310
2008,5,South Lanarkshire,245,195,311310
2008,6,South Lanarkshire,250,180,311310
2008,7,South Lanarkshire,265,200,311310
2008,8,South Lanarkshire,250,190,311310
2008,9,South Lanarkshire,245,175,311310
2008,10,South Lanarkshire,265,210,311310
2008,11,South Lanarkshire,225,190,311310
2008,12,South Lanarkshire,180,170,311310
2009,1,South Lanarkshire,285,170,312180
2009,2,South Lanarkshire,240,195,312180
2009,3,South Lanarkshire,295,215,312180
2009,4,South Lanarkshire,280,230,312180
2009,5,South Lanarkshire,260,210,312180
2009,6,South Lanarkshire,265,210,312180
2009,7,South Lanarkshire,290,215,312180
2009,8,South Lanarkshire,255,205,312180
2009,9,South Lanarkshire,245,190,312180
2009,10,South Lanarkshire,255,205,312180
2009,11,South Lanarkshire,250,195,312180
2009,12,South Lanarkshire,195,175,312180
2010,1,South Lanarkshire,245,135,313180
2010,2,South Lanarkshire,275,215,313180
2010,3,South Lanarkshire,305,255,313180
2010,4,South Lanarkshire,325,215,313180
2010,5,South Lanarkshire,255,245,313180
2010,6,South Lanarkshire,285,210,313180
2010,7,South Lanarkshire,265,195,313180
2010,8,South Lanarkshire,270,235,313180
2010,9,South Lanarkshire,245,200,313180
2010,10,South Lanarkshire,225,185,313180
2010,11,South Lanarkshire,250,210,313180
2010,12,South Lanarkshire,105,130,313180
2011,1,South Lanarkshire,245,115,313900
2011,2,South Lanarkshire,210,190,313900
2011,3,South Lanarkshire,255,200,313900
2011,4,South Lanarkshire,185,160,313900
2011,5,South Lanarkshire,240,185,313900
2011,6,South Lanarkshire,235,190,313900
2011,7,South Lanarkshire,190,175,313900
2011,8,South Lanarkshire,250,200,313900
2011,9,South Lanarkshire,195,180,313900
2011,10,South Lanarkshire,180,160,313900
2011,11,South Lanarkshire,165,145,313900
2011,12,South Lanarkshire,105,95,313900
2012,1,South Lanarkshire,190,120,314330
2012,2,South Lanarkshire,205,150,314330
2012,3,South Lanarkshire,175,190,314330
2012,4,South Lanarkshire,185,125,314330
2012,5,South Lanarkshire,160,145,314330
2012,6,South Lanarkshire,160,145,314330
2012,7,South Lanarkshire,200,135,314330
2012,8,South Lanarkshire,210,195,314330
2012,9,South Lanarkshire,170,150,314330
2012,10,South Lanarkshire,195,180,314330
2012,11,South Lanarkshire,160,150,314330
2012,12,South Lanarkshire,105,110,314330
2013,1,South Lanarkshire,195,125,314810
2013,2,South Lanarkshire,155,150,314810
2013,3,South Lanarkshire,200,155,314810
2013,4,South Lanarkshire,190,165,314810
2013,5,South Lanarkshire,180,165,314810
2013,6,South Lanarkshire,195,150,314810
2013,7,South Lanarkshire,190,170,314810
2013,8,South Lanarkshire,180,165,314810
2013,9,South Lanarkshire,140,135,314810
2013,10,South Lanarkshire,190,150,314810
2013,11,South Lanarkshire,195,175,314810
2013,12,South Lanarkshire,105,110,314810
2014,1,South Lanarkshire,205,135,315300
2014,2,South Lanarkshire,180,135,315300
2014,3,South Lanarkshire,185,165,315300
2014,4,South Lanarkshire,160,145,315300
2014,5,South Lanarkshire,170,155,315300
2014,6,South Lanarkshire,180,155,315300
2014,7,South Lanarkshire,175,160,315300
2014,8,South Lanarkshire,150,140,315300
2014,9,South Lanarkshire,160,105,315300
2014,10,South Lanarkshire,185,135,315300
2014,11,South Lanarkshire,145,120,315300
2014,12,South Lanarkshire,95,105,315300
2015,1,South Lanarkshire,165,120,316230
2015,2,South Lanarkshire,160,140,316230
2015,3,South Lanarkshire,165,150,316230
2015,4,South Lanarkshire,160,130,316230
2015,5,South Lanarkshire,150,125,316230
2015,6,South Lanarkshire,165,125,316230
2015,7,South Lanarkshire,145,130,316230
2015,8,South Lanarkshire,185,145,316230
2015,9,South Lanarkshire,145,120,316230
2015,10,South Lanarkshire,155,160,316230
2015,11,South Lanarkshire,130,115,316230
2015,12,South Lanarkshire,115,115,316230
2016,1,South Lanarkshire,170,90,317100
2016,2,South Lanarkshire,180,155,317100
2016,3,South Lanarkshire,200,185,317100
2016,4,South Lanarkshire,165,160,317100
2016,5,South Lanarkshire,155,120,317100
2016,6,South Lanarkshire,165,145,317100
2016,7,South Lanarkshire,140,125,317100
2016,8,South Lanarkshire,180,135,317100
2016,9,South Lanarkshire,175,150,317100
2016,10,South Lanarkshire,140,140,317100
2016,11,South Lanarkshire,150,115,317100
2016,12,South Lanarkshire,115,105,317100
2017,1,South Lanarkshire,200,125,318170
2017,2,South Lanarkshire,205,135,318170
2017,3,South Lanarkshire,205,165,318170
2017,4,South Lanarkshire,175,120,318170
2017,5,South Lanarkshire,190,150,318170
2017,6,South Lanarkshire,165,160,318170
2017,7,South Lanarkshire,175,110,318170
2017,8,South Lanarkshire,185,175,318170
2017,9,South Lanarkshire,195,160,318170
2017,10,South Lanarkshire,160,140,318170
2017,11,South Lanarkshire,140,135,318170
2017,12,South Lanarkshire,90,90,318170
2018,1,South Lanarkshire,185,115,319020
2018,2,South Lanarkshire,175,160,319020
2018,3,South Lanarkshire,160,140,319020
2018,4,South Lanarkshire,160,130,319020
2018,5,South Lanarkshire,170,155,319020
2018,6,South Lanarkshire,160,125,319020
2018,7,South Lanarkshire,170,135,319020
2018,8,South Lanarkshire,170,160,319020
2018,9,South Lanarkshire,135,115,319020
2018,10,South Lanarkshire,160,115,319020
2018,11,South Lanarkshire,165,135,319020
2018,12,South Lanarkshire,110,85,319020
2019,1,South Lanarkshire,155,120,NA
2019,2,South Lanarkshire,195,125,NA
2019,3,South Lanarkshire,170,170,NA
2002,4,Stirling,65,45,86630
2002,5,Stirling,90,55,86630
2002,6,Stirling,65,60,86630
2002,7,Stirling,70,45,86630
2002,8,Stirling,75,45,86630
2002,9,Stirling,60,40,86630
2002,10,Stirling,90,55,86630
2002,11,Stirling,70,45,86630
2002,12,Stirling,35,30,86630
2003,1,Stirling,95,45,87090
2003,2,Stirling,65,40,87090
2003,3,Stirling,70,40,87090
2003,4,Stirling,60,25,87090
2003,5,Stirling,75,40,87090
2003,6,Stirling,65,50,87090
2003,7,Stirling,75,25,87090
2003,8,Stirling,70,45,87090
2003,9,Stirling,70,25,87090
2003,10,Stirling,65,40,87090
2003,11,Stirling,55,40,87090
2003,12,Stirling,40,35,87090
2004,1,Stirling,95,35,86920
2004,2,Stirling,85,40,86920
2004,3,Stirling,100,55,86920
2004,4,Stirling,80,70,86920
2004,5,Stirling,85,45,86920
2004,6,Stirling,85,55,86920
2004,7,Stirling,90,40,86920
2004,8,Stirling,110,35,86920
2004,9,Stirling,80,50,86920
2004,10,Stirling,75,50,86920
2004,11,Stirling,85,50,86920
2004,12,Stirling,50,30,86920
2005,1,Stirling,95,45,87510
2005,2,Stirling,75,50,87510
2005,3,Stirling,125,30,87510
2005,4,Stirling,95,65,87510
2005,5,Stirling,75,35,87510
2005,6,Stirling,90,55,87510
2005,7,Stirling,100,40,87510
2005,8,Stirling,90,50,87510
2005,9,Stirling,100,50,87510
2005,10,Stirling,90,50,87510
2005,11,Stirling,105,60,87510
2005,12,Stirling,40,40,87510
2006,1,Stirling,100,35,88090
2006,2,Stirling,80,50,88090
2006,3,Stirling,100,35,88090
2006,4,Stirling,90,20,88090
2006,5,Stirling,90,55,88090
2006,6,Stirling,115,55,88090
2006,7,Stirling,110,50,88090
2006,8,Stirling,125,55,88090
2006,9,Stirling,95,35,88090
2006,10,Stirling,90,40,88090
2006,11,Stirling,75,40,88090
2006,12,Stirling,60,40,88090
2007,1,Stirling,80,35,88430
2007,2,Stirling,85,35,88430
2007,3,Stirling,70,55,88430
2007,4,Stirling,65,30,88430
2007,5,Stirling,90,45,88430
2007,6,Stirling,80,55,88430
2007,7,Stirling,100,50,88430
2007,8,Stirling,70,60,88430
2007,9,Stirling,65,30,88430
2007,10,Stirling,75,45,88430
2007,11,Stirling,65,45,88430
2007,12,Stirling,35,20,88430
2008,1,Stirling,85,40,88540
2008,2,Stirling,70,35,88540
2008,3,Stirling,80,45,88540
2008,4,Stirling,75,50,88540
2008,5,Stirling,85,50,88540
2008,6,Stirling,65,55,88540
2008,7,Stirling,80,60,88540
2008,8,Stirling,60,40,88540
2008,9,Stirling,70,25,88540
2008,10,Stirling,85,75,88540
2008,11,Stirling,75,50,88540
2008,12,Stirling,55,45,88540
2009,1,Stirling,95,50,88690
2009,2,Stirling,100,55,88690
2009,3,Stirling,85,65,88690
2009,4,Stirling,65,55,88690
2009,5,Stirling,80,40,88690
2009,6,Stirling,85,45,88690
2009,7,Stirling,105,70,88690
2009,8,Stirling,70,55,88690
2009,9,Stirling,90,40,88690
2009,10,Stirling,95,60,88690
2009,11,Stirling,75,55,88690
2009,12,Stirling,55,50,88690
2010,1,Stirling,85,50,89550
2010,2,Stirling,65,50,89550
2010,3,Stirling,85,45,89550
2010,4,Stirling,75,60,89550
2010,5,Stirling,80,50,89550
2010,6,Stirling,65,40,89550
2010,7,Stirling,75,50,89550
2010,8,Stirling,85,55,89550
2010,9,Stirling,45,35,89550
2010,10,Stirling,55,25,89550
2010,11,Stirling,50,40,89550
2010,12,Stirling,20,25,89550
2011,1,Stirling,45,20,90330
2011,2,Stirling,65,30,90330
2011,3,Stirling,50,45,90330
2011,4,Stirling,30,35,90330
2011,5,Stirling,40,30,90330
2011,6,Stirling,40,30,90330
2011,7,Stirling,50,30,90330
2011,8,Stirling,40,35,90330
2011,9,Stirling,45,35,90330
2011,10,Stirling,45,40,90330
2011,11,Stirling,55,40,90330
2011,12,Stirling,20,35,90330
2012,1,Stirling,35,25,91010
2012,2,Stirling,35,30,91010
2012,3,Stirling,40,40,91010
2012,4,Stirling,25,25,91010
2012,5,Stirling,30,25,91010
2012,6,Stirling,30,35,91010
2012,7,Stirling,30,35,91010
2012,8,Stirling,40,30,91010
2012,9,Stirling,25,30,91010
2012,10,Stirling,25,20,91010
2012,11,Stirling,25,25,91010
2012,12,Stirling,15,15,91010
2013,1,Stirling,30,20,91230
2013,2,Stirling,35,30,91230
2013,3,Stirling,35,35,91230
2013,4,Stirling,20,25,91230
2013,5,Stirling,30,30,91230
2013,6,Stirling,30,25,91230
2013,7,Stirling,20,20,91230
2013,8,Stirling,30,30,91230
2013,9,Stirling,20,20,91230
2013,10,Stirling,25,30,91230
2013,11,Stirling,25,15,91230
2013,12,Stirling,20,25,91230
2014,1,Stirling,30,25,91520
2014,2,Stirling,35,25,91520
2014,3,Stirling,55,40,91520
2014,4,Stirling,55,20,91520
2014,5,Stirling,25,45,91520
2014,6,Stirling,35,25,91520
2014,7,Stirling,45,40,91520
2014,8,Stirling,40,35,91520
2014,9,Stirling,40,40,91520
2014,10,Stirling,30,25,91520
2014,11,Stirling,35,30,91520
2014,12,Stirling,20,20,91520
2015,1,Stirling,35,25,92830
2015,2,Stirling,35,35,92830
2015,3,Stirling,35,30,92830
2015,4,Stirling,50,35,92830
2015,5,Stirling,40,40,92830
2015,6,Stirling,50,25,92830
2015,7,Stirling,70,45,92830
2015,8,Stirling,55,35,92830
2015,9,Stirling,45,25,92830
2015,10,Stirling,40,25,92830
2015,11,Stirling,40,35,92830
2015,12,Stirling,35,25,92830
2016,1,Stirling,50,20,93750
2016,2,Stirling,50,40,93750
2016,3,Stirling,65,45,93750
2016,4,Stirling,50,55,93750
2016,5,Stirling,55,30,93750
2016,6,Stirling,75,35,93750
2016,7,Stirling,50,35,93750
2016,8,Stirling,50,30,93750
2016,9,Stirling,50,35,93750
2016,10,Stirling,40,25,93750
2016,11,Stirling,55,30,93750
2016,12,Stirling,35,30,93750
2017,1,Stirling,75,30,94000
2017,2,Stirling,45,55,94000
2017,3,Stirling,55,35,94000
2017,4,Stirling,50,40,94000
2017,5,Stirling,55,45,94000
2017,6,Stirling,50,30,94000
2017,7,Stirling,50,35,94000
2017,8,Stirling,50,25,94000
2017,9,Stirling,50,35,94000
2017,10,Stirling,50,30,94000
2017,11,Stirling,60,40,94000
2017,12,Stirling,25,25,94000
2018,1,Stirling,60,35,94330
2018,2,Stirling,45,35,94330
2018,3,Stirling,50,40,94330
2018,4,Stirling,50,30,94330
2018,5,Stirling,65,55,94330
2018,6,Stirling,55,40,94330
2018,7,Stirling,40,30,94330
2018,8,Stirling,50,35,94330
2018,9,Stirling,60,40,94330
2018,10,Stirling,65,50,94330
2018,11,Stirling,45,40,94330
2018,12,Stirling,20,25,94330
2019,1,Stirling,70,35,NA
2019,2,Stirling,60,30,NA
2019,3,Stirling,50,50,NA
2002,4,West Dunbartonshire,100,55,93040
2002,5,West Dunbartonshire,100,70,93040
2002,6,West Dunbartonshire,100,60,93040
2002,7,West Dunbartonshire,115,55,93040
2002,8,West Dunbartonshire,115,85,93040
2002,9,West Dunbartonshire,100,55,93040
2002,10,West Dunbartonshire,100,85,93040
2002,11,West Dunbartonshire,105,55,93040
2002,12,West Dunbartonshire,80,60,93040
2003,1,West Dunbartonshire,120,50,92470
2003,2,West Dunbartonshire,110,65,92470
2003,3,West Dunbartonshire,110,85,92470
2003,4,West Dunbartonshire,110,55,92470
2003,5,West Dunbartonshire,100,40,92470
2003,6,West Dunbartonshire,110,45,92470
2003,7,West Dunbartonshire,110,105,92470
2003,8,West Dunbartonshire,105,85,92470
2003,9,West Dunbartonshire,90,125,92470
2003,10,West Dunbartonshire,110,90,92470
2003,11,West Dunbartonshire,90,60,92470
2003,12,West Dunbartonshire,80,50,92470
2004,1,West Dunbartonshire,95,85,91960
2004,2,West Dunbartonshire,110,55,91960
2004,3,West Dunbartonshire,120,100,91960
2004,4,West Dunbartonshire,110,85,91960
2004,5,West Dunbartonshire,120,100,91960
2004,6,West Dunbartonshire,135,105,91960
2004,7,West Dunbartonshire,110,70,91960
2004,8,West Dunbartonshire,125,120,91960
2004,9,West Dunbartonshire,110,110,91960
2004,10,West Dunbartonshire,115,70,91960
2004,11,West Dunbartonshire,110,105,91960
2004,12,West Dunbartonshire,110,70,91960
2005,1,West Dunbartonshire,130,100,91530
2005,2,West Dunbartonshire,120,80,91530
2005,3,West Dunbartonshire,115,105,91530
2005,4,West Dunbartonshire,180,85,91530
2005,5,West Dunbartonshire,185,100,91530
2005,6,West Dunbartonshire,185,85,91530
2005,7,West Dunbartonshire,160,95,91530
2005,8,West Dunbartonshire,185,105,91530
2005,9,West Dunbartonshire,200,110,91530
2005,10,West Dunbartonshire,205,115,91530
2005,11,West Dunbartonshire,180,120,91530
2005,12,West Dunbartonshire,165,90,91530
2006,1,West Dunbartonshire,185,105,91410
2006,2,West Dunbartonshire,215,105,91410
2006,3,West Dunbartonshire,190,100,91410
2006,4,West Dunbartonshire,160,80,91410
2006,5,West Dunbartonshire,205,90,91410
2006,6,West Dunbartonshire,235,95,91410
2006,7,West Dunbartonshire,180,110,91410
2006,8,West Dunbartonshire,245,95,91410
2006,9,West Dunbartonshire,190,105,91410
2006,10,West Dunbartonshire,225,110,91410
2006,11,West Dunbartonshire,195,105,91410
2006,12,West Dunbartonshire,160,80,91410
2007,1,West Dunbartonshire,210,90,91370
2007,2,West Dunbartonshire,215,90,91370
2007,3,West Dunbartonshire,185,95,91370
2007,4,West Dunbartonshire,185,85,91370
2007,5,West Dunbartonshire,180,95,91370
2007,6,West Dunbartonshire,220,110,91370
2007,7,West Dunbartonshire,210,95,91370
2007,8,West Dunbartonshire,195,75,91370
2007,9,West Dunbartonshire,160,70,91370
2007,10,West Dunbartonshire,185,85,91370
2007,11,West Dunbartonshire,200,90,91370
2007,12,West Dunbartonshire,130,70,91370
2008,1,West Dunbartonshire,210,65,91190
2008,2,West Dunbartonshire,200,70,91190
2008,3,West Dunbartonshire,180,105,91190
2008,4,West Dunbartonshire,230,95,91190
2008,5,West Dunbartonshire,185,90,91190
2008,6,West Dunbartonshire,215,105,91190
2008,7,West Dunbartonshire,185,110,91190
2008,8,West Dunbartonshire,190,90,91190
2008,9,West Dunbartonshire,145,125,91190
2008,10,West Dunbartonshire,195,140,91190
2008,11,West Dunbartonshire,160,95,91190
2008,12,West Dunbartonshire,105,95,91190
